soc_code,attribute_code,layer,score,rank_in_layer,is_dominant,dna_source
11-2032.00,INT_SOSIAL,INTEREST,28.69,4,False,onet
11-2032.00,INT_RISET,INTEREST,28.23,5,False,onet
11-2032.00,INT_PENDIDIKAN,INTEREST,18.67,6,False,onet
11-2032.00,INT_KEUANGAN,INTEREST,16.0,7,False,onet
11-2032.00,INT_TEKNOLOGI,INTEREST,10.58,8,False,onet
11-2032.00,INT_KESEHATAN,INTEREST,5.45,9,False,onet
11-2032.00,INT_LINGKUNGAN,INTEREST,1.88,10,False,onet
11-2032.00,ACT_MEMIMPIN,ACTIVITY,97.51,1,True,inherited:27-3031.00
11-2032.00,ACT_KOMUNIKASI,ACTIVITY,96.02,2,True,inherited:27-3031.00
11-2032.00,ACT_ANALISA,ACTIVITY,90.95,3,True,inherited:27-3031.00
11-2032.00,ACT_OPERASIONAL,ACTIVITY,85.77,4,True,inherited:27-3031.00
11-2032.00,ACT_DESAIN,ACTIVITY,84.68,5,False,inherited:27-3031.00
11-2032.00,ACT_PROBLEM,ACTIVITY,81.48,6,False,inherited:27-3031.00
11-2032.00,ACT_MENJUAL,ACTIVITY,80.35,7,False,inherited:27-3031.00
11-2032.00,ACT_MEMBANTU,ACTIVITY,79.98,8,False,inherited:27-3031.00
11-2032.00,ACT_MEMBANGUN,ACTIVITY,79.45,9,False,inherited:27-3031.00
11-2032.00,ACT_RISET,ACTIVITY,78.65,10,False,inherited:27-3031.00
11-2032.00,ACT_MENGAJAR,ACTIVITY,66.76,11,False,inherited:27-3031.00
11-2032.00,ACT_QC,ACTIVITY,35.91,12,False,inherited:27-3031.00
11-2032.00,SKL_KOLABORASI,SKILL,98.93,1,True,onet
11-2032.00,SKL_ADAPTABILITAS,SKILL,92.7,2,True,onet
11-2032.00,SKL_KREATIVITAS,SKILL,87.14,3,True,onet
11-2032.00,SKL_KEPEMIMPINAN,SKILL,84.92,4,True,onet
11-2032.00,SKL_WAKTU,SKILL,76.97,5,True,onet
11-2032.00,SKL_EMPATI,SKILL,63.61,6,False,onet
11-2032.00,SKL_BELAJAR,SKILL,58.27,7,False,onet
11-2032.00,SKL_KETELITIAN,SKILL,49.87,8,False,onet
11-2032.00,ENV_HYBRID,ENVIRONMENT,89.61,1,True,inherited:27-3031.00
11-2032.00,ENV_REMOTE,ENVIRONMENT,86.33,2,True,inherited:27-3031.00
11-2032.00,ENV_KANTOR,ENVIRONMENT,84.82,3,True,inherited:27-3031.00
11-2032.00,ENV_SEKOLAH,ENVIRONMENT,51.39,4,False,inherited:27-3031.00
11-2032.00,ENV_ONSITE,ENVIRONMENT,24.32,5,False,inherited:27-3031.00
11-2032.00,ENV_RS,ENVIRONMENT,19.4,6,False,inherited:27-3031.00
11-2032.00,ENV_PABRIK,ENVIRONMENT,13.52,7,False,inherited:27-3031.00
11-2032.00,ENV_LAB,ENVIRONMENT,6.49,8,False,inherited:27-3031.00
11-2032.00,WSY_KOLABORATIF,WORKSTYLE,95.78,1,True,onet
11-2032.00,WSY_MANDIRI,WORKSTYLE,87.5,2,True,onet
11-2032.00,WSY_DINAMIS,WORKSTYLE,83.4,3,False,onet
11-2032.00,WSY_BERUBAH,WORKSTYLE,77.42,4,False,onet
11-2032.00,WSY_TARGET,WORKSTYLE,69.45,5,False,onet
11-2032.00,WSY_PELAYANAN,WORKSTYLE,59.85,6,False,onet
11-2032.00,WSY_TERSTRUKTUR,WORKSTYLE,55.55,7,False,onet
11-2032.00,WSY_DETAIL,WORKSTYLE,50.88,8,False,onet
11-2033.00,INT_BISNIS,INTEREST,90.96,1,True,onet
11-2033.00,INT_KREATIVITAS,INTEREST,40.51,2,True,onet
11-2033.00,INT_KEUANGAN,INTEREST,40.0,3,True,onet
11-2033.00,INT_SOSIAL,INTEREST,27.33,4,False,onet
11-2033.00,INT_HUKUM,INTEREST,26.33,5,False,onet
11-2033.00,INT_RISET,INTEREST,17.56,6,False,onet
11-2033.00,INT_PENDIDIKAN,INTEREST,15.5,7,False,onet
11-2033.00,INT_TEKNOLOGI,INTEREST,7.98,8,False,onet
11-2033.00,INT_KESEHATAN,INTEREST,4.43,9,False,onet
11-2033.00,INT_LINGKUNGAN,INTEREST,2.23,10,False,onet
11-2033.00,ACT_KOMUNIKASI,ACTIVITY,81.09,1,True,onet
11-2033.00,ACT_MEMBANGUN,ACTIVITY,76.67,2,True,onet
11-2033.00,ACT_MEMIMPIN,ACTIVITY,75.78,3,True,onet
11-2033.00,ACT_RISET,ACTIVITY,75.09,4,True,onet
11-2033.00,ACT_ANALISA,ACTIVITY,72.38,5,False,onet
11-2033.00,ACT_OPERASIONAL,ACTIVITY,71.55,6,False,onet
11-2033.00,ACT_QC,ACTIVITY,58.67,7,False,onet
11-2033.00,ACT_MEMBANTU,ACTIVITY,58.28,8,False,onet
11-2033.00,ACT_MENJUAL,ACTIVITY,57.65,9,False,onet
11-2033.00,ACT_DESAIN,ACTIVITY,55.86,10,False,onet
11-2033.00,ACT_PROBLEM,ACTIVITY,51.57,11,False,onet
11-2033.00,ACT_MENGAJAR,ACTIVITY,50.14,12,False,onet
11-2033.00,SKL_KOLABORASI,SKILL,90.98,1,True,onet
11-2033.00,SKL_NEGOSIASI,SKILL,82.41,2,True,onet
11-2033.00,SKL_KEPEMIMPINAN,SKILL,73.93,3,True,onet
11-2033.00,SKL_CRITICAL,SKILL,73.52,4,True,onet
11-2033.00,SKL_KOMUNIKASI,SKILL,73.35,5,True,onet
11-2033.00,SKL_WAKTU,SKILL,72.35,6,False,onet
11-2033.00,SKL_KEPUTUSAN,SKILL,70.32,7,False,onet
11-2033.00,SKL_PRESENTASI,SKILL,69.73,8,False,onet
11-2033.00,SKL_ADAPTABILITAS,SKILL,67.45,9,False,onet
11-2033.00,SKL_EMPATI,SKILL,67.04,10,False,onet
11-2033.00,SKL_KREATIVITAS,SKILL,66.07,11,False,onet
11-2033.00,SKL_PERENCANAAN,SKILL,61.09,12,False,onet
11-2033.00,SKL_LOGIKA,SKILL,59.9,13,False,onet
11-2033.00,SKL_BELAJAR,SKILL,52.87,14,False,onet
11-2033.00,SKL_NUMERIK,SKILL,50.75,15,False,onet
11-2033.00,SKL_KETELITIAN,SKILL,25.21,16,False,onet
11-2033.00,ENV_KANTOR,ENVIRONMENT,98.19,1,True,onet
11-2033.00,ENV_HYBRID,ENVIRONMENT,96.02,2,True,rule
11-2033.00,ENV_REMOTE,ENVIRONMENT,86.01,3,True,rule
11-2033.00,ENV_SEKOLAH,ENVIRONMENT,53.46,4,False,onet
11-2033.00,ENV_RS,ENVIRONMENT,13.36,5,False,onet
11-2033.00,ENV_ONSITE,ENVIRONMENT,12.2,6,False,onet
11-2033.00,ENV_PABRIK,ENVIRONMENT,9.42,7,False,onet
11-2033.00,ENV_LAB,ENVIRONMENT,3.61,8,False,onet
11-2033.00,WSY_KOLABORATIF,WORKSTYLE,92.44,1,True,onet
11-2033.00,WSY_TARGET,WORKSTYLE,85.3,2,True,onet
11-2033.00,WSY_MANDIRI,WORKSTYLE,71.51,3,False,onet
11-2033.00,WSY_DINAMIS,WORKSTYLE,70.77,4,False,onet
11-2033.00,WSY_PELAYANAN,WORKSTYLE,66.86,5,False,onet
11-2033.00,WSY_DETAIL,WORKSTYLE,45.13,6,False,onet
11-2033.00,WSY_TERSTRUKTUR,WORKSTYLE,43.83,7,False,onet
11-2033.00,WSY_BERUBAH,WORKSTYLE,40.44,8,False,onet
11-3012.00,INT_BISNIS,INTEREST,97.78,1,True,onet
11-3012.00,INT_SOSIAL,INTEREST,48.56,2,True,onet
11-3012.00,INT_KEUANGAN,INTEREST,41.67,3,True,onet
11-3012.00,INT_PENDIDIKAN,INTEREST,26.33,4,False,onet
11-3012.00,INT_TEKNOLOGI,INTEREST,17.01,5,False,onet
11-3012.00,INT_KESEHATAN,INTEREST,12.25,6,False,onet
11-3012.00,INT_RISET,INTEREST,10.83,7,False,onet
11-3012.00,INT_HUKUM,INTEREST,8.66,8,False,onet
11-3012.00,INT_KREATIVITAS,INTEREST,3.3,9,False,onet
11-3012.00,INT_LINGKUNGAN,INTEREST,0.17,10,False,onet
11-3012.00,ACT_ANALISA,ACTIVITY,85.71,1,True,onet
11-3012.00,ACT_OPERASIONAL,ACTIVITY,84.94,2,True,onet
11-3012.00,ACT_KOMUNIKASI,ACTIVITY,79.3,3,True,onet
11-3012.00,ACT_MEMIMPIN,ACTIVITY,78.58,4,True,onet
11-3012.00,ACT_MEMBANGUN,ACTIVITY,76.95,5,False,onet
11-3012.00,ACT_PROBLEM,ACTIVITY,74.72,6,False,onet
11-3012.00,ACT_MENGAJAR,ACTIVITY,68.21,7,False,onet
11-3012.00,ACT_MENJUAL,ACTIVITY,65.81,8,False,onet
11-3012.00,ACT_QC,ACTIVITY,64.9,9,False,onet
11-3012.00,ACT_RISET,ACTIVITY,64.41,10,False,onet
11-3012.00,ACT_DESAIN,ACTIVITY,54.95,11,False,onet
11-3012.00,ACT_MEMBANTU,ACTIVITY,48.83,12,False,onet
11-3012.00,SKL_WAKTU,SKILL,92.04,1,True,onet
11-3012.00,SKL_PERENCANAAN,SKILL,76.42,2,True,onet
11-3012.00,SKL_KEPEMIMPINAN,SKILL,72.85,3,True,onet
11-3012.00,SKL_KOLABORASI,SKILL,71.18,4,True,onet
11-3012.00,SKL_KOMUNIKASI,SKILL,68.76,5,True,onet
11-3012.00,SKL_LOGIKA,SKILL,66.04,6,False,onet
11-3012.00,SKL_NEGOSIASI,SKILL,65.83,7,False,onet
11-3012.00,SKL_CRITICAL,SKILL,57.89,8,False,onet
11-3012.00,SKL_PRESENTASI,SKILL,55.55,9,False,onet
11-3012.00,SKL_KEPUTUSAN,SKILL,55.24,10,False,onet
11-3012.00,SKL_ADAPTABILITAS,SKILL,53.58,11,False,onet
11-3012.00,SKL_KREATIVITAS,SKILL,51.77,12,False,onet
11-3012.00,SKL_EMPATI,SKILL,48.81,13,False,onet
11-3012.00,SKL_BELAJAR,SKILL,47.48,14,False,onet
11-3012.00,SKL_KETELITIAN,SKILL,46.64,15,False,onet
11-3012.00,SKL_NUMERIK,SKILL,40.03,16,False,onet
11-3012.00,ENV_HYBRID,ENVIRONMENT,85.84,1,True,rule
11-3012.00,ENV_KANTOR,ENVIRONMENT,82.31,2,True,onet
11-3012.00,ENV_REMOTE,ENVIRONMENT,74.07,3,True,rule
11-3012.00,ENV_SEKOLAH,ENVIRONMENT,44.39,4,False,onet
11-3012.00,ENV_RS,ENVIRONMENT,36.91,5,False,onet
11-3012.00,ENV_ONSITE,ENVIRONMENT,31.2,6,False,onet
11-3012.00,ENV_PABRIK,ENVIRONMENT,30.46,7,False,onet
11-3012.00,ENV_LAB,ENVIRONMENT,11.14,8,False,onet
11-3012.00,WSY_TERSTRUKTUR,WORKSTYLE,65.5,1,True,onet
11-3012.00,WSY_KOLABORATIF,WORKSTYLE,65.35,2,True,onet
11-3012.00,WSY_MANDIRI,WORKSTYLE,62.13,3,False,onet
11-3012.00,WSY_DETAIL,WORKSTYLE,53.1,4,False,onet
11-3012.00,WSY_DINAMIS,WORKSTYLE,51.97,5,False,onet
11-3012.00,WSY_BERUBAH,WORKSTYLE,45.03,6,False,onet
11-3012.00,WSY_TARGET,WORKSTYLE,44.86,7,False,onet
11-3012.00,WSY_PELAYANAN,WORKSTYLE,38.72,8,False,onet
11-3013.00,INT_BISNIS,INTEREST,88.57,1,True,onet
11-3013.00,INT_TEKNOLOGI,INTEREST,39.51,2,True,onet
11-3013.00,INT_KEUANGAN,INTEREST,31.5,3,True,onet
11-3013.00,INT_SOSIAL,INTEREST,30.56,4,False,onet
11-3013.00,INT_HUKUM,INTEREST,19.32,5,False,onet
11-3013.00,INT_PENDIDIKAN,INTEREST,18.17,6,False,onet
11-3013.00,INT_RISET,INTEREST,11.17,7,False,onet
11-3013.00,INT_LINGKUNGAN,INTEREST,10.27,8,False,onet
11-3013.00,INT_KESEHATAN,INTEREST,9.9,9,False,onet
11-3013.00,INT_KREATIVITAS,INTEREST,5.33,10,False,onet
11-3013.00,ACT_PROBLEM,ACTIVITY,84.37,1,True,onet
11-3013.00,ACT_OPERASIONAL,ACTIVITY,82.43,2,True,onet
11-3013.00,ACT_ANALISA,ACTIVITY,82.13,3,True,onet
11-3013.00,ACT_MEMIMPIN,ACTIVITY,80.96,4,True,onet
11-3013.00,ACT_QC,ACTIVITY,79.4,5,False,onet
11-3013.00,ACT_KOMUNIKASI,ACTIVITY,79.3,6,False,onet
11-3013.00,ACT_DESAIN,ACTIVITY,78.08,7,False,onet
11-3013.00,ACT_MENJUAL,ACTIVITY,77.01,8,False,onet
11-3013.00,ACT_RISET,ACTIVITY,73.45,9,False,onet
11-3013.00,ACT_MENGAJAR,ACTIVITY,67.92,10,False,onet
11-3013.00,ACT_MEMBANGUN,ACTIVITY,67.63,11,False,onet
11-3013.00,ACT_MEMBANTU,ACTIVITY,44.66,12,False,onet
11-3013.00,SKL_KEPEMIMPINAN,SKILL,76.58,1,True,onet
11-3013.00,SKL_WAKTU,SKILL,73.97,2,True,onet
11-3013.00,SKL_ADAPTABILITAS,SKILL,66.37,3,True,onet
11-3013.00,SKL_PERENCANAAN,SKILL,64.78,4,True,onet
11-3013.00,SKL_KOLABORASI,SKILL,63.36,5,True,onet
11-3013.00,SKL_CRITICAL,SKILL,60.7,6,False,onet
11-3013.00,SKL_KEPUTUSAN,SKILL,60.12,7,False,onet
11-3013.00,SKL_KOMUNIKASI,SKILL,59.86,8,False,onet
11-3013.00,SKL_LOGIKA,SKILL,57.21,9,False,onet
11-3013.00,SKL_NEGOSIASI,SKILL,56.93,10,False,onet
11-3013.00,SKL_KETELITIAN,SKILL,56.52,11,False,onet
11-3013.00,SKL_PRESENTASI,SKILL,55.48,12,False,onet
11-3013.00,SKL_BELAJAR,SKILL,48.75,13,False,onet
11-3013.00,SKL_KREATIVITAS,SKILL,47.73,14,False,onet
11-3013.00,SKL_EMPATI,SKILL,46.15,15,False,onet
11-3013.00,SKL_NUMERIK,SKILL,44.08,16,False,onet
11-3013.00,ENV_KANTOR,ENVIRONMENT,81.51,1,True,onet
11-3013.00,ENV_HYBRID,ENVIRONMENT,78.75,2,True,rule
11-3013.00,ENV_REMOTE,ENVIRONMENT,60.64,3,True,rule
11-3013.00,ENV_SEKOLAH,ENVIRONMENT,54.94,4,False,onet
11-3013.00,ENV_ONSITE,ENVIRONMENT,50.37,5,False,onet
11-3013.00,ENV_PABRIK,ENVIRONMENT,39.05,6,False,onet
11-3013.00,ENV_RS,ENVIRONMENT,29.55,7,False,onet
11-3013.00,ENV_LAB,ENVIRONMENT,24.93,8,False,onet
11-3013.00,WSY_TERSTRUKTUR,WORKSTYLE,73.02,1,True,onet
11-3013.00,WSY_MANDIRI,WORKSTYLE,70.59,2,True,onet
11-3013.00,WSY_DETAIL,WORKSTYLE,61.95,3,False,onet
11-3013.00,WSY_DINAMIS,WORKSTYLE,60.93,4,False,onet
11-3013.00,WSY_BERUBAH,WORKSTYLE,60.01,5,False,onet
11-3013.00,WSY_KOLABORATIF,WORKSTYLE,57.67,6,False,onet
11-3013.00,WSY_TARGET,WORKSTYLE,56.29,7,False,onet
11-3013.00,WSY_PELAYANAN,WORKSTYLE,31.4,8,False,onet
11-3013.01,INT_BISNIS,INTEREST,88.57,1,True,onet
11-3013.01,INT_HUKUM,INTEREST,74.92,2,True,onet
11-3013.01,INT_SOSIAL,INTEREST,35.99,3,True,onet
11-3013.01,INT_TEKNOLOGI,INTEREST,24.82,4,False,onet
11-3013.01,INT_KEUANGAN,INTEREST,22.5,5,False,onet
11-3013.01,INT_RISET,INTEREST,13.17,6,False,onet
11-3013.01,INT_PENDIDIKAN,INTEREST,11.33,7,False,onet
11-3013.01,INT_KESEHATAN,INTEREST,6.04,8,False,onet
11-3013.01,INT_KREATIVITAS,INTEREST,3.76,9,False,onet
11-3013.01,INT_LINGKUNGAN,INTEREST,1.03,10,False,onet
11-3013.01,ACT_MEMIMPIN,ACTIVITY,91.74,1,True,onet
11-3013.01,ACT_PROBLEM,ACTIVITY,90.03,2,True,onet
11-3013.01,ACT_MENGAJAR,ACTIVITY,87.86,3,True,onet
11-3013.01,ACT_MENJUAL,ACTIVITY,85.48,4,True,onet
11-3013.01,ACT_KOMUNIKASI,ACTIVITY,81.88,5,False,onet
11-3013.01,ACT_MEMBANGUN,ACTIVITY,79.73,6,False,onet
11-3013.01,ACT_ANALISA,ACTIVITY,77.62,7,False,onet
11-3013.01,ACT_QC,ACTIVITY,76.85,8,False,onet
11-3013.01,ACT_RISET,ACTIVITY,74.73,9,False,onet
11-3013.01,ACT_OPERASIONAL,ACTIVITY,69.35,10,False,onet
11-3013.01,ACT_DESAIN,ACTIVITY,64.86,11,False,onet
11-3013.01,ACT_MEMBANTU,ACTIVITY,62.24,12,False,onet
11-3013.01,SKL_WAKTU,SKILL,85.43,1,True,onet
11-3013.01,SKL_CRITICAL,SKILL,84.43,2,True,onet
11-3013.01,SKL_KEPEMIMPINAN,SKILL,83.97,3,True,onet
11-3013.01,SKL_KEPUTUSAN,SKILL,82.46,4,True,onet
11-3013.01,SKL_ADAPTABILITAS,SKILL,80.93,5,True,onet
11-3013.01,SKL_PERENCANAAN,SKILL,75.94,6,False,onet
11-3013.01,SKL_LOGIKA,SKILL,75.06,7,False,onet
11-3013.01,SKL_KOMUNIKASI,SKILL,73.41,8,False,onet
11-3013.01,SKL_NEGOSIASI,SKILL,69.39,9,False,onet
11-3013.01,SKL_KOLABORASI,SKILL,65.53,10,False,onet
11-3013.01,SKL_BELAJAR,SKILL,65.37,11,False,onet
11-3013.01,SKL_KETELITIAN,SKILL,65.06,12,False,onet
11-3013.01,SKL_PRESENTASI,SKILL,63.78,13,False,onet
11-3013.01,SKL_KREATIVITAS,SKILL,62.1,14,False,onet
11-3013.01,SKL_EMPATI,SKILL,54.02,15,False,onet
11-3013.01,SKL_NUMERIK,SKILL,43.31,16,False,onet
11-3013.01,ENV_KANTOR,ENVIRONMENT,84.86,1,True,onet
11-3013.01,ENV_HYBRID,ENVIRONMENT,79.8,2,True,rule
11-3013.01,ENV_REMOTE,ENVIRONMENT,71.53,3,True,rule
11-3013.01,ENV_SEKOLAH,ENVIRONMENT,59.75,4,False,onet
11-3013.01,ENV_ONSITE,ENVIRONMENT,46.22,5,False,onet
11-3013.01,ENV_RS,ENVIRONMENT,39.41,6,False,onet
11-3013.01,ENV_PABRIK,ENVIRONMENT,31.81,7,False,onet
11-3013.01,ENV_LAB,ENVIRONMENT,19.43,8,False,onet
11-3013.01,WSY_TERSTRUKTUR,WORKSTYLE,93.1,1,True,onet
11-3013.01,WSY_DETAIL,WORKSTYLE,80.97,2,True,onet
11-3013.01,WSY_MANDIRI,WORKSTYLE,75.55,3,False,onet
11-3013.01,WSY_BERUBAH,WORKSTYLE,69.71,4,False,onet
11-3013.01,WSY_TARGET,WORKSTYLE,66.42,5,False,onet
11-3013.01,WSY_DINAMIS,WORKSTYLE,61.15,6,False,onet
11-3013.01,WSY_KOLABORATIF,WORKSTYLE,54.61,7,False,onet
11-3013.01,WSY_PELAYANAN,WORKSTYLE,33.94,8,False,onet
11-3021.00,INT_BISNIS,INTEREST,91.64,1,True,onet
11-3021.00,INT_TEKNOLOGI,INTEREST,87.15,2,True,onet
11-3021.00,INT_SOSIAL,INTEREST,33.62,3,True,onet
11-3021.00,INT_RISET,INTEREST,30.67,4,False,onet
11-3021.00,INT_KEUANGAN,INTEREST,22.39,5,False,onet
11-3021.00,INT_PENDIDIKAN,INTEREST,15.5,6,False,onet
11-3021.00,INT_HUKUM,INTEREST,7.67,7,False,onet
11-3021.00,INT_KESEHATAN,INTEREST,7.05,8,False,onet
11-3021.00,INT_KREATIVITAS,INTEREST,4.62,9,False,onet
11-3021.00,INT_LINGKUNGAN,INTEREST,0.0,10,False,onet
11-3021.00,ACT_MEMBANGUN,ACTIVITY,97.78,1,True,onet
11-3021.00,ACT_PROBLEM,ACTIVITY,85.04,2,True,onet
11-3021.00,ACT_MEMIMPIN,ACTIVITY,82.1,3,True,onet
11-3021.00,ACT_OPERASIONAL,ACTIVITY,81.59,4,True,onet
11-3021.00,ACT_ANALISA,ACTIVITY,79.58,5,False,onet
11-3021.00,ACT_KOMUNIKASI,ACTIVITY,75.77,6,False,onet
11-3021.00,ACT_MENGAJAR,ACTIVITY,71.68,7,False,onet
11-3021.00,ACT_RISET,ACTIVITY,70.09,8,False,onet
11-3021.00,ACT_QC,ACTIVITY,64.14,9,False,onet
11-3021.00,ACT_MENJUAL,ACTIVITY,62.79,10,False,onet
11-3021.00,ACT_DESAIN,ACTIVITY,58.56,11,False,onet
11-3021.00,ACT_MEMBANTU,ACTIVITY,21.15,12,False,onet
11-3021.00,SKL_LOGIKA,SKILL,84.63,1,True,onet
11-3021.00,SKL_ADAPTABILITAS,SKILL,80.83,2,True,onet
11-3021.00,SKL_KEPEMIMPINAN,SKILL,79.94,3,True,onet
11-3021.00,SKL_CRITICAL,SKILL,76.34,4,True,onet
11-3021.00,SKL_KREATIVITAS,SKILL,75.72,5,True,onet
11-3021.00,SKL_KEPUTUSAN,SKILL,75.32,6,False,onet
11-3021.00,SKL_KOLABORASI,SKILL,74.06,7,False,onet
11-3021.00,SKL_WAKTU,SKILL,73.97,8,False,onet
11-3021.00,SKL_KOMUNIKASI,SKILL,68.76,9,False,onet
11-3021.00,SKL_BELAJAR,SKILL,67.17,10,False,onet
11-3021.00,SKL_PERENCANAAN,SKILL,66.13,11,False,onet
11-3021.00,SKL_KETELITIAN,SKILL,58.57,12,False,onet
11-3021.00,SKL_NEGOSIASI,SKILL,56.93,13,False,onet
11-3021.00,SKL_NUMERIK,SKILL,53.85,14,False,onet
11-3021.00,SKL_PRESENTASI,SKILL,53.48,15,False,onet
11-3021.00,SKL_EMPATI,SKILL,46.47,16,False,onet
11-3021.00,ENV_REMOTE,ENVIRONMENT,95.0,1,True,rule
11-3021.00,ENV_HYBRID,ENVIRONMENT,89.41,2,True,rule
11-3021.00,ENV_KANTOR,ENVIRONMENT,86.67,3,True,onet
11-3021.00,ENV_SEKOLAH,ENVIRONMENT,39.44,4,False,onet
11-3021.00,ENV_PABRIK,ENVIRONMENT,24.97,5,False,onet
11-3021.00,ENV_RS,ENVIRONMENT,13.85,6,False,onet
11-3021.00,ENV_LAB,ENVIRONMENT,13.12,7,False,onet
11-3021.00,ENV_ONSITE,ENVIRONMENT,9.72,8,False,onet
11-3021.00,WSY_DINAMIS,WORKSTYLE,85.48,1,True,onet
11-3021.00,WSY_MANDIRI,WORKSTYLE,73.71,2,True,onet
11-3021.00,WSY_TERSTRUKTUR,WORKSTYLE,73.65,3,False,onet
11-3021.00,WSY_DETAIL,WORKSTYLE,72.12,4,False,onet
11-3021.00,WSY_KOLABORATIF,WORKSTYLE,69.29,5,False,onet
11-3021.00,WSY_BERUBAH,WORKSTYLE,68.13,6,False,onet
11-3021.00,WSY_TARGET,WORKSTYLE,66.38,7,False,onet
11-3021.00,WSY_PELAYANAN,WORKSTYLE,36.04,8,False,onet
11-3031.00,INT_KEUANGAN,INTEREST,100.0,1,True,onet
11-3031.00,INT_BISNIS,INTEREST,95.56,2,True,onet
11-3031.00,INT_SOSIAL,INTEREST,38.54,3,True,onet
11-3031.00,INT_RISET,INTEREST,28.5,4,False,onet
11-3031.00,INT_HUKUM,INTEREST,22.92,5,False,onet
11-3031.00,INT_TEKNOLOGI,INTEREST,17.01,6,False,onet
11-3031.00,INT_PENDIDIKAN,INTEREST,9.5,7,False,onet
11-3031.00,INT_KREATIVITAS,INTEREST,2.91,8,False,onet
11-3031.00,INT_KESEHATAN,INTEREST,2.18,9,False,onet
11-3031.00,INT_LINGKUNGAN,INTEREST,0.0,10,False,onet
11-3031.00,ACT_MENGAJAR,ACTIVITY,83.24,1,True,onet
11-3031.00,ACT_MEMBANGUN,ACTIVITY,82.22,2,True,onet
11-3031.00,ACT_MEMIMPIN,ACTIVITY,79.62,3,True,onet
11-3031.00,ACT_KOMUNIKASI,ACTIVITY,78.33,4,True,onet
11-3031.00,ACT_OPERASIONAL,ACTIVITY,76.98,5,False,onet
11-3031.00,ACT_QC,ACTIVITY,75.86,6,False,onet
11-3031.00,ACT_PROBLEM,ACTIVITY,74.72,7,False,onet
11-3031.00,ACT_ANALISA,ACTIVITY,70.83,8,False,onet
11-3031.00,ACT_RISET,ACTIVITY,61.21,9,False,onet
11-3031.00,ACT_MEMBANTU,ACTIVITY,56.89,10,False,onet
11-3031.00,ACT_MENJUAL,ACTIVITY,56.27,11,False,onet
11-3031.00,ACT_DESAIN,ACTIVITY,43.24,12,False,onet
11-3031.00,SKL_WAKTU,SKILL,80.97,1,True,onet
11-3031.00,SKL_KEPEMIMPINAN,SKILL,78.17,2,True,onet
11-3031.00,SKL_KOMUNIKASI,SKILL,71.08,3,True,onet
11-3031.00,SKL_CRITICAL,SKILL,71.05,4,True,onet
11-3031.00,SKL_KOLABORASI,SKILL,70.37,5,True,onet
11-3031.00,SKL_KEPUTUSAN,SKILL,70.24,6,False,onet
11-3031.00,SKL_PERENCANAAN,SKILL,66.01,7,False,onet
11-3031.00,SKL_NUMERIK,SKILL,64.69,8,False,onet
11-3031.00,SKL_NEGOSIASI,SKILL,64.6,9,False,onet
11-3031.00,SKL_LOGIKA,SKILL,63.41,10,False,onet
11-3031.00,SKL_PRESENTASI,SKILL,62.9,11,False,onet
11-3031.00,SKL_BELAJAR,SKILL,61.31,12,False,onet
11-3031.00,SKL_ADAPTABILITAS,SKILL,60.77,13,False,onet
11-3031.00,SKL_KETELITIAN,SKILL,56.27,14,False,onet
11-3031.00,SKL_EMPATI,SKILL,55.86,15,False,onet
11-3031.00,SKL_KREATIVITAS,SKILL,52.96,16,False,onet
11-3031.00,ENV_HYBRID,ENVIRONMENT,95.97,1,True,rule
11-3031.00,ENV_KANTOR,ENVIRONMENT,92.92,2,True,onet
11-3031.00,ENV_REMOTE,ENVIRONMENT,88.35,3,True,rule
11-3031.00,ENV_SEKOLAH,ENVIRONMENT,51.88,4,False,onet
11-3031.00,ENV_PABRIK,ENVIRONMENT,14.34,5,False,onet
11-3031.00,ENV_RS,ENVIRONMENT,13.46,6,False,onet
11-3031.00,ENV_ONSITE,ENVIRONMENT,9.39,7,False,onet
11-3031.00,ENV_LAB,ENVIRONMENT,7.98,8,False,onet
11-3031.00,WSY_DETAIL,WORKSTYLE,88.5,1,True,onet
11-3031.00,WSY_TERSTRUKTUR,WORKSTYLE,83.99,2,True,onet
11-3031.00,WSY_MANDIRI,WORKSTYLE,69.3,3,False,onet
11-3031.00,WSY_KOLABORATIF,WORKSTYLE,67.26,4,False,onet
11-3031.00,WSY_TARGET,WORKSTYLE,65.61,5,False,onet
11-3031.00,WSY_DINAMIS,WORKSTYLE,62.25,6,False,onet
11-3031.00,WSY_BERUBAH,WORKSTYLE,50.77,7,False,onet
11-3031.00,WSY_PELAYANAN,WORKSTYLE,38.74,8,False,onet
11-3031.01,INT_KEUANGAN,INTEREST,100.0,1,True,onet
11-3031.01,INT_BISNIS,INTEREST,94.03,2,True,onet
11-3031.01,INT_RISET,INTEREST,55.5,3,True,onet
11-3031.01,INT_SOSIAL,INTEREST,24.96,4,False,onet
11-3031.01,INT_HUKUM,INTEREST,16.13,5,False,onet
11-3031.01,INT_PENDIDIKAN,INTEREST,8.5,6,False,onet
11-3031.01,INT_TEKNOLOGI,INTEREST,7.46,7,False,onet
11-3031.01,INT_KREATIVITAS,INTEREST,1.17,8,False,onet
11-3031.01,INT_KESEHATAN,INTEREST,1.01,9,False,onet
11-3031.01,INT_LINGKUNGAN,INTEREST,0.0,10,False,onet
11-3031.01,ACT_PROBLEM,ACTIVITY,93.59,1,True,onet
